29;0.11415;-0.016115;100;0.67152;-0.062144;-0.12429;-1689;-844.53;-0.073524;1.4286;0.14286;3;-4;-0.42857;-0.28571;0;0.42857;0.14286;-0.57143;-0.072857;-1.8571;10.571;0;0;0;0;0;0;0;0;0;0;0
-81;-0.28369;-0.016246;255;0.49632;-0.56763;-1.1353;269;134.88;0.011147;-0.57143;-0.28571;-7.1429;3.4286;-1.1429;-1.8571;0;3.4286;-1.2857;-0.14286;0;0.57143;-10;0;0;0;0;0;0;0;0;0;0;0
-34;-0.11432;-0.047971;-382;-0.97814;0.87774;1.7555;-1263;-631.52;-0.057539;1.7143;-0.85714;-0.42857;-9.7143;-0.28571;-0.14286;0;-0.71429;0.14286;0.14286;0;-1.4286;4.1429;0;0;0;0;0;0;0;0;0;0;0
-29;-0.13026;0.090324;513;0.44226;-0.74286;-1.4857;1928;963.94;0.031738;0.42857;3;2.8571;10.286;-3.4286;-3.4286;0;-3.4286;-0.42857;2.2857;0;1.5714;-24;0;0;0;0;0;0;0;0;0;0;0
30;0.17046;-0.06232;-893;-1.4937;0.31095;0.62189;-1247;-623.61;-0.012101;1.4286;-2.2857;-2.8571;-16;0.71429;0.85714;0;3;1.1429;-1.4286;0.035714;-1.4286;14.286;0;0.1;0;-0.104;4500;7600;-3100;-0.001;-0.156;-1.645;-1.7
-16;-0.076714;0.039271;360;0.73752;0.3559;0.7118;-149;-74.571;-0.0029012;0;0.57143;-5;6.5714;-0.71429;-0.85714;0;2.4286;-1;-0.57143;-0.035714;0.57143;-27;0;0;0;0;0;0;0;0;0;0;0
64;0.27414;-0.051059;0;0.2202;-0.25593;-0.51186;-219;-109.27;0.0088974;-4.5714;-0.85714;11.286;5.2857;3.5714;3.4286;0;-1.5714;0.85714;0.42857;0;-0.42857;3;0;0;0;0;0;0;0;0;0;0;0
93;0.35428;0.070079;406;1.0494;-0.089682;-0.17936;1948;973.84;0.10802;-0.85714;-1.4286;-5.4286;-1.1905;-1.2381;-1.4286;0;0.80952;-0.33333;0.90476;0;0.61905;-18.619;0;0;0;0;0;0;0;0;0;0;0
-67;-0.26095;-0.029677;-558;-1.3813;0.3739;0.74781;-1271;-635.39;-0.07969;3.4286;0.42857;5.4286;-10.238;0.95238;1.5714;0;-6.381;-1.8095;-5.9048;0;0.095238;2.3333;13696;0;1.9545e+07;0.038;2700;6500;-3900;-0.001;0.147;1.526;2.9
206;0.85332;-0.0022364;313;0.92897;-0.15162;-0.30323;87;43.546;0.015752;-4.7143;0.42857;-2.1429;17.429;1.7143;1.5714;0;1.7143;2.1429;4.8571;0;1.2857;47.286;0;0;0;0;0;0;0;0;0;0;0
37;0.16357;0.014882;-33;-0.19108;0.030623;0.061247;-57;-28.835;0.0099374;1.8571;-0.85714;2.5714;-9.8571;-0.42857;-0.42857;0;-0.14286;-2.1429;-3.7143;0;-1.1429;-11;0;0;0;0;0;0;0;0;0;0;0
-52;-0.24872;0.030561;351;0.68391;-0.48311;-0.96621;785;392.46;0.035883;-1.7381;-0.66667;-3.0238;3.6667;0.92857;0.61905;0;3.1429;0.97619;0.2619;1.0583;0.59524;7.0476;0;0;0;0;0;0;0;0;0;0;0
-30;-0.11214;0.0034213;-49;-0.40818;0.019598;0.039196;462;230.97;0.016564;2.1667;-9.619;-19.119;-27.667;4.0714;3.8095;0;2.7143;-1.5476;-2.119;-1.0583;-2.1667;-32.619;0;0.1;0;-0.08;500;5400;-4800;-0.001;-0.101;-1.589;-0.9
-30;0.019303;-0.0065743;-217;0.21251;0.39505;0.79011;-1681;-840.27;-0.068388;-6;9;19.714;39;-3.7143;-3.4286;0;-6.5714;0.42857;2.4286;0;4.7143;-63;0;0;0;0;0;0;0;0;0;0;0
-79;-0.25132;-0.020284;-430;-1.5031;0.33298;0.66595;-140;-69.954;0.0039752;1.1429;-7.7143;-10.571;-27.143;4.5714;3.4286;0;4.5714;0.28571;-0.28571;0;-4.1429;9.2857;0;0;0;0;0;0;0;0;0;0;0
-1;-0.17862;0.0020273;345;0.68233;-0.049356;-0.098712;319;159.6;-0.016204;4.2857;-4.1429;-7.2857;-14.857;0.57143;0.71429;0;-0.14286;-1.1429;-1.7143;0;0;11;0;0;0;0;0;0;0;0;0;0;0
-54;-0.13343;0.024541;-223;-0.41188;0.073533;0.14707;1824;911.99;0.027349;-8.4286;12.143;22.429;47;-2;-4.8571;0;-11.571;7.1429;6.8571;7.62;6.4286;-76;0;0;0;0;0;0;0;0;0;0;0
141;0.69222;-0.058993;425;1.3747;-1.1987;-2.3975;-1946;-972.98;0.035234;2.8571;-3;-1.4286;-16.714;-0.42857;2.8571;0;8.1429;-3.7143;-1.8571;-1.7786;-4.2857;93.571;0;0.3;0;-0.049;-400;4900;-5300;-0.001;0.114;3.726;-0.3
-85;-0.38208;0.033406;-236;-0.94813;-0.51197;-1.0239;826;413.05;0.031323;-4;-1.5714;-1.5714;7.8571;2.2857;2.1429;0;1.7143;-3.7143;-6.1429;-3.4714;-0.14286;-34.286;0;0;0;0;0;0;0;0;0;0;0
-7;-0.22995;0.015082;247;0.3478;-0.26632;-0.53264;814;406.95;-0.0012024;3.2857;-4.8571;-9;-24.429;-1;-2.8571;-0.42857;-1.1429;-0.42857;2.6;-2.37;-2.2857;-38.143;0;0;0;0;0;0;0;0;0;0;0
-18;-0.033846;-0.084074;-101;0.14276;0.031113;0.062226;-12;-5.9759;-0.071015;-5.8929;-4.3214;-3;4.0357;0.64286;1.6071;0.42857;2.2857;5.3571;3.9;1.2075;1.9643;22.607;0;0;0;0;0;0;0;0;0;0;0
-33;-0.12403;0.011757;172;0.42758;0.35737;0.71474;-571;-285.51;-0.0028826;0.28571;2.2857;1.2857;9.4286;-0.28571;-0.85714;0;-1.4286;1.2857;0.95238;0;2;51.143;0;0;0;0;0;0;0;0;0;0;0
-8;-0.032114;0.018112;-192;-0.45425;-0.034781;-0.069561;388;193.92;0.015745;1.4286;0.42857;-5.5714;-2.5714;3.1429;2.8571;0;-0.28571;0.71429;-0.71429;0;-0.85714;6.2857;47805;0.1;2.8766e+07;0.039;4300;8900;-4600;-0.001;-0.151;-1.121;0.8
9;0.02592;-0.030294;175;0.46152;0.042617;0.085234;-468;-234.01;-0.0053993;3;0.57143;1.7143;-9;-0.85714;-1.2857;0;2.7143;0.85714;0.71429;0;-1.5714;-5.8571;0;0;0;0;0;0;0;0;0;0;0
7;0.036364;0.01107;14;0.075004;0.21782;0.43565;-242;-121.05;-0.028634;1.0857;-0.028571;-0.57143;-8.4;0.6;0.54286;0;-0.31429;-1.9429;-1.6857;0;-1;4.9714;0;0;0;0;0;0;0;0;0;0;0
8;0.019933;0.0028545;-1;0.036454;0.14041;0.28082;-473;-236.25;-0.017207;-1.3714;-0.25714;5.7143;7.4;-0.74286;0.028571;0;-2.6857;1.3714;0.11429;0;1.2857;13.457;0;0;0;0;5100;8700;-3600;0;0.154;1.441;0.7
-11;-0.037813;0.013061;-174;-0.53758;-0.63163;-1.2633;1325;662.51;0.061301;-0.57143;-0.28571;-7.1429;3.4286;-1.1429;-1.8571;0;3.4286;-1.2857;-0.14286;0;0.57143;-10;0;0;0;0;0;0;0;0;0;0;0
25;0.071578;0.018022;204;0.31618;-0.097252;-0.1945;250;124.53;-0.05914;2.1429;2.1429;2.4286;0.57143;-3.7143;-3.5714;0;-4.1429;-0.28571;2.4286;0;0.14286;-19.857;0;0;0;0;0;0;0;0;0;0;0
6;0.068221;-0.03097;-38;0.1917;0.53028;1.0606;-720;-359.74;0.022081;1.4286;-2.2857;-2.8571;-16;0.71429;0.85714;0;3;1.1429;-1.4286;0.035714;-1.4286;14.286;0;0.1;0;-0.104;4500;7600;-3100;-0.001;-0.156;-1.645;-1.7
-11;-0.055545;-0.0066344;-165;-0.52859;-0.46676;-0.93353;404;202.13;0.024427;0;0.57143;-5;6.5714;-0.71429;-0.85714;0;2.4286;-1;-0.57143;-0.035714;0.57143;-27;0;0;0;0;0;0;0;0;0;0;0
-23;-0.077673;-0.0090449;-14;-0.016043;0.52728;1.0546;-451;-225.76;0.0092348;-4.5714;-0.85714;11.286;5.2857;3.5714;3.4286;0;-1.5714;0.85714;0.42857;0;-0.42857;3;0;0;0;0;0;0;0;0;0;0;0
-8;-0.03269;0.0022184;411;1.0856;0.11072;0.22143;-838;-418.65;-0.03666;-0.85714;-1.4286;-5.4286;-1.1905;-1.2381;-1.4286;0;0.80952;-0.33333;0.90476;0;0.61905;-18.619;0;0;0;0;0;0;0;0;0;0;0
9;0.033108;0.0093869;-411;-1.077;0.23508;0.47017;-83;-41.984;-0.018158;3.4286;0.42857;5.4286;-10.238;0.95238;1.5714;0;-6.381;-1.8095;-5.9048;0;0.095238;2.3333;13696;0;1.9545e+07;0.038;2700;6500;-3900;-0.001;0.147;1.526;2.9
33;0.14089;-0.011885;150;0.41693;-0.11285;-0.22569;-95;-47.039;0.021392;-2.8571;-0.42857;0.42857;7.5714;1.2857;1.1429;0;1.5714;0;1.1429;0;0.14286;36.286;0;0;0;0;0;0;0;0;0;0;0
6;0.017541;0.0019748;-150;-0.43106;0.12604;0.25207;-268;-133.99;-0.021681;-1.7381;-0.66667;-3.0238;3.6667;0.92857;0.61905;0;3.1429;0.97619;0.2619;1.0583;0.59524;7.0476;0;0;0;0;0;0;0;0;0;0;0
-18;-0.072325;-0.0092688;14;0.02109;-2.221;-4.442;4001;2000.5;0.20395;2.1667;-9.619;-19.119;-27.667;4.0714;3.8095;0;2.7143;-1.5476;-2.119;-1.0583;-2.1667;-32.619;0;0.1;0;-0.08;500;5400;-4800;-0.001;-0.101;-1.589;-0.9
-7;0.014774;-0.017861;-20;-0.027691;1.6156;3.2312;-3929;-1964.6;-0.1305;-6.1429;6.2857;22.857;27.286;-1;-1.2857;0;-5.5714;3;5.4286;5.8414;2.7143;-25.143;0;0.3;0;-0.049;-400;4900;-5300;-0.001;0.114;3.726;-0.3
40;0.11719;0.070088;553;1.1186;-1.2315;-2.463;2789;1394.5;0.085074;-0.71429;-6.4286;-10.571;-16.571;1.2857;-0.71429;-0.42857;0.57143;-4.1429;-3.5429;-5.8414;-2.4286;-72.429;0;0;0;0;0;0;0;0;0;0;0
-15;-0.046854;-0.022186;8;0.32786;0.019962;0.039925;882;440.86;-0.05498;-5.8929;-4.3214;-3;4.0357;0.64286;1.6071;0.42857;2.2857;5.3571;3.9;1.2075;1.9643;22.607;0;0;0;0;0;0;0;0;0;0;0
30;0.038596;-0.021242;-112;-0.13327;0.13453;0.28826;-2707;-1263.4;-0.098375;-1.4286;0.85714;0.42857;7.2857;0.57143;0.71429;0;0.28571;1.8571;-0.047619;0;2.7143;2.1429;0;0;0;0;0;0;0;0;0;0;0
-195;-0.73788;0.027499;377;0.51043;0.54351;1.1646;-423;-197.3;-0.10475;1.2857;-0.42857;-0.42857;-7.7143;0.85714;1.7143;0;3.2857;-2.5714;0.047619;0;-2.7143;-71.571;0;0;0;0;0;0;0;0;0;0;0
12;0.04021;-0.007007;-302;-0.5336;0.31715;0.67955;-1817;-848.1;-0.015083;0.28571;2.2857;1.2857;9.4286;-0.28571;-0.85714;0;-1.4286;1.2857;0.95238;0;2;51.143;0;0;0;0;0;0;0;0;0;0;0
151;0.50907;0.0030403;110;0.033993;-0.73671;-1.5786;1544;720.54;0.024227;0.21429;1.0714;-0.42857;4.4286;-0.21429;-0.28571;0;-0.28571;-2.5714;-1.2857;0;1.0714;-36.5;0;0;0;0;0;0;0;0;0;0;0
199;0.42835;0.012284;185;0.42947;-0.17359;-0.37194;15059;7028;0.16621;3.2143;-0.071429;1.1429;-16.143;2.2143;1.8571;0;1.5714;3;0.14286;0;-2.5;-0.78571;47805;0.1;2.8766e+07;0.039;4300;8900;-4600;-0.001;-0.151;-1.121;0.8
-90;-0.011467;-0.0195;71;0.77306;0.0085878;0.018401;-13339;-6225.5;-0.053521;-2;-0.57143;-6.2857;9.1429;1.1429;1.2857;0;-1.5714;0.28571;0.42857;0;0.57143;43.571;0;0;0;0;0;0;0;0;0;0;0
-42;-0.21034;-0.0069991;-799;-2.282;0.39808;0.85296;-2276;-1061.9;-0.052117;3;0.57143;1.7143;-9;-0.85714;-1.2857;0;2.7143;0.85714;0.71429;0;-1.5714;-5.8571;0;0;0;0;0;0;0;0;0;0;0
-134;-0.40703;0.023646;662;1.8733;0.0085946;0.018416;535;249.38;-0.026187;1.0857;-0.028571;-0.57143;-8.4;0.6;0.54286;0;-0.31429;-1.9429;-1.6857;0;-1;4.9714;0;0;0;0;0;0;0;0;0;0;0
-82;-0.33744;-0.011303;-399;-1.2934;0.72615;1.5559;-3433;-1602.1;-0.15441;-2.8;-0.4;2.7143;11.4;-0.31429;0.31429;0;-3.1143;1.2286;0.68571;0.072857;3.1429;2.8857;0;0;0;0;5100;8700;-3600;0;0.154;1.441;0.7
10;0.042696;-0.0015877;173;0.73911;-1.0512;-2.2524;3580;1671;0.17832;1.4286;0.14286;3;-4;-0.42857;-0.28571;0;0.42857;0.14286;-0.57143;-0.072857;-1.8571;10.571;0;0;0;0;0;0;0;0;0;0;0
3;0.017521;0.012813;-154;-0.5627;0.7862;1.6846;-2482;-1158.6;-0.11742;-0.57143;-0.28571;-7.1429;3.4286;-1.1429;-1.8571;0;3.4286;-1.2857;-0.14286;0;0.57143;-10;0;0;0;0;0;0;0;0;0;0;0
150;0.54458;-0.027419;221;0.64558;-0.036174;-0.077511;181;84.507;0.02041;1.7143;-0.85714;-0.42857;-9.7143;-0.28571;-0.14286;0;-0.71429;0.14286;0.14286;0;-1.4286;4.1429;0;0;0;0;0;0;0;0;0;0;0
51;0.068844;0.034454;556;0.43972;-0.98407;-2.1086;7113;3319.8;0.070122;0.42857;3;2.8571;10.286;-3.4286;-3.4286;0;-3.4286;-0.42857;2.2857;0;1.5714;-24;0;0;0;0;0;0;0;0;0;0;0
-120;-0.22489;-0.026721;-750;-0.91618;0.71437;1.5307;-5666;-2644.4;-0.058576;1.4286;-2.2857;-2.8571;-16;0.71429;0.85714;0;3;1.1429;-1.4286;0.035714;-1.4286;14.286;0;0.1;0;-0.104;4500;7600;-3100;-0.001;-0.156;-1.645;-1.7
-41;-0.19622;-0.010781;271;0.32618;-0.24247;-0.51955;227;105.9;0.02581;0;0.57143;-5;6.5714;-0.71429;-0.85714;0;2.4286;-1;-0.57143;-0.035714;0.57143;-27;0;0;0;0;0;0;0;0;0;0;0
2;0.050066;0.021875;184;0.80703;0.1403;0.30063;-922;-430.06;0.041181;-4.5714;-0.85714;11.286;5.2857;3.5714;3.4286;0;-1.5714;0.85714;0.42857;0;-0.42857;3;0;0;0;0;0;0;0;0;0;0;0
-18;-0.085982;-0.012543;-509;-1.3855;0.12697;0.27206;-640;-298.88;-0.010979;-0.85714;-1.4286;-5.4286;-1.1905;-1.2381;-1.4286;0;0.80952;-0.33333;0.90476;0;0.61905;-18.619;0;0;0;0;0;0;0;0;0;0;0
56;0.22551;0.030768;553;1.7555;-0.33738;-0.72292;2335;1089.5;0.066548;3.4286;0.42857;5.4286;-10.238;0.95238;1.5714;0;-6.381;-1.8095;-5.9048;0;0.095238;2.3333;13696;0;1.9545e+07;0.038;2700;6500;-3900;-0.001;0.147;1.526;2.9
29;0.14354;-0.0011806;-231;-0.70734;0.060147;0.12888;-827;-385.99;0.0034192;-4.7143;0.42857;-2.1429;17.429;1.7143;1.5714;0;1.7143;2.1429;4.8571;0;1.2857;47.286;0;0;0;0;0;0;0;0;0;0;0
18;0.079747;-0.040882;-147;-0.51401;0.99323;2.1282;-4642;-2166.3;-0.19308;1.8571;-0.85714;2.5714;-9.8571;-0.42857;-0.42857;0;-0.14286;-2.1429;-3.7143;0;-1.1429;-11;0;0;0;0;0;0;0;0;0;0;0
-45;-0.20786;0.025816;548;1.2096;-0.38891;-0.83332;1374;641.27;0.051485;-1.7381;-0.66667;-3.0238;3.6667;0.92857;0.61905;0;3.1429;0.97619;0.2619;1.0583;0.59524;7.0476;0;0;0;0;0;0;0;0;0;0;0
23;0.098261;-0.00067685;-278;-0.92739;-0.69674;-1.4929;2954;1378.5;0.12542;2.1667;-9.619;-19.119;-27.667;4.0714;3.8095;0;2.7143;-1.5476;-2.119;-1.0583;-2.1667;-32.619;0;0.1;0;-0.08;500;5400;-4800;-0.001;-0.101;-1.589;-0.9
2;0.12994;-0.0016414;360;1.9134;-0.19956;-0.4276;-200;-93.299;0.071232;-6;9;19.714;39;-3.7143;-3.4286;0;-6.5714;0.42857;2.4286;0;4.7143;-63;0;0;0;0;0;0;0;0;0;0;0
50;0.12038;0.0039103;-24;-1.1355;0.085073;0.18229;1243;580.09;-0.026646;5.4286;-11.857;-17.857;-42;5.1429;4.1429;0;4.4286;-0.85714;-2;0;-4.1429;20.286;0;0;0;0;0;0;0;0;0;0;0
56;0.43011;0.0037731;2;0.25756;0.20366;0.43638;10456;4880.1;0.20217;-8.4286;12.143;22.429;47;-2;-4.8571;0;-11.571;7.1429;6.8571;7.62;6.4286;-76;0;0;0;0;0;0;0;0;0;0;0
-50;-0.19849;-0.016968;-608;-1.2794;0.066289;0.14204;-14708;-6864.4;-0.1855;2.8571;-3;-1.4286;-16.714;-0.42857;2.8571;0;8.1429;-3.7143;-1.8571;-1.7786;-4.2857;93.571;0;0.3;0;-0.049;-400;4900;-5300;-0.001;0.114;3.726;-0.3
43;0.24657;0.017401;92;-0.01107;0.18227;0.39055;876;408.63;-0.018568;-4;-1.5714;-1.5714;7.8571;2.2857;2.1429;0;1.7143;-3.7143;-6.1429;-3.4714;-0.14286;-34.286;0;0;0;0;0;0;0;0;0;0;0
